dateString,Accounting,Administrative Assistance,Architecture,Arts & Entertainment,Banking & Finance,Childcare,Civil Engineering,Cleaning & Sanitation,Community & Social Service,Construction,Customer Service,Data & Analytics,Dental,Driving,Education & Instruction,Electrical Engineering,Food Preparation & Service,Headline,Hospitality & Tourism,Human Resources,"IT Infrastructure, Operations & Support",IT Systems & Solutions,Industrial Engineering,Installation & Maintenance,Legal,Loading & Stocking,Logistic Support,Management,Marketing,Media & Communications,Medical Information,Medical Technician,Nursing,Personal Care & Home Health,Pharmacy,Physicians & Surgeons,Production & Manufacturing,Project Management,Retail,Sales,Scientific Research & Development,Security & Public Safety,Software Development,Sports,Therapy,Veterinary
2024-04-02,115.35,125.08,116.45,97.34,99.11,149.85,184.18,130.39,146.14,163.46,101.29,72.08,160.92,158.31,165.59,140.55,125.47,124.63,116.81,103.74,84.15,80.51,107.24,137.11,136.37,124.05,142.02,117.76,86.05,88.76,118.4,149.53,133.54,167.14,130.06,187.3,138.73,119.97,112.59,98.21,105.71,142.65,72.5,159.74,199.71,151.99
2024-04-03,115.16,124.97,116.23,97.07,98.54,149.59,184.07,130.34,146.03,163.42,101.29,72.08,160.86,158.35,165.52,140.31,125.34,124.53,116.8,103.45,83.96,80.45,106.84,136.95,135.97,123.99,140.06,117.63,85.99,88.4,118.17,149.45,133.4,167.07,129.3,187.32,138.43,119.81,112.6,98.44,105.58,142.29,72.4,159.52,199.51,152.04
2024-04-04,115.06,124.92,116.03,96.71,98.16,149.5,184.13,130.29,146.0,163.56,101.33,72.16,160.82,157.92,165.55,140.44,125.09,124.45,116.88,103.24,83.93,80.5,106.61,136.87,135.71,124.09,138.39,117.34,85.96,88.06,118.02,149.47,133.34,167.08,129.41,187.47,138.29,119.71,112.63,98.77,105.55,142.14,72.31,159.39,199.51,152.12
2024-04-05,114.9,124.87,115.8,96.36,98.24,149.47,184.42,130.23,145.95,163.58,101.33,72.13,160.94,157.36,165.52,140.51,124.92,124.43,116.59,103.09,83.83,80.44,106.37,136.81,135.61,124.36,137.63,117.25,85.9,87.71,117.9,149.46,133.26,167.02,129.46,187.42,138.16,119.62,113.15,99.18,105.48,142.04,72.1,159.27,199.58,152.17
2024-04-06,114.79,124.85,115.63,96.06,98.32,149.54,184.72,130.16,145.98,163.67,101.31,72.1,161.03,155.78,165.49,140.78,124.76,124.35,116.27,103.01,83.79,80.58,106.23,136.77,135.44,124.75,136.99,117.16,85.98,87.46,117.82,149.4,133.26,167.05,129.43,187.29,138.07,119.58,113.62,99.32,105.39,141.99,71.92,159.15,199.17,152.34
2024-04-07,114.73,124.88,115.5,95.79,98.14,149.71,185.05,130.16,146.05,163.85,101.32,72.09,161.18,154.64,165.59,141.09,124.68,124.36,115.98,103.0,83.76,80.64,106.09,136.81,135.38,125.25,136.18,117.12,85.99,87.3,117.87,149.36,133.28,167.08,129.82,187.21,138.11,119.62,114.2,99.52,105.4,142.1,71.74,159.15,198.88,152.52
2024-04-08,114.82,125.0,115.55,95.6,98.1,149.9,185.53,130.22,146.22,164.2,101.4,72.31,161.4,154.93,165.69,141.37,124.63,124.49,115.76,103.06,83.81,80.94,106.02,136.92,135.43,125.77,137.13,117.32,86.02,87.22,117.97,149.39,133.36,167.16,129.8,187.24,138.26,119.93,114.91,99.75,105.46,142.27,71.73,159.22,198.61,152.82
2024-04-09,114.88,125.1,115.53,95.47,98.5,150.32,185.89,130.28,146.39,164.58,101.47,72.54,161.74,154.39,165.84,141.44,124.61,124.58,115.75,103.05,83.83,81.06,105.98,137.08,135.55,126.29,138.03,117.33,86.03,87.37,117.99,149.33,133.4,167.06,129.95,187.22,138.42,120.06,115.52,99.98,105.47,142.58,71.71,159.39,198.4,153.05
2024-04-10,114.89,125.18,115.46,95.31,98.74,150.57,186.17,130.41,146.48,164.85,101.56,72.57,162.07,153.59,166.07,141.6,124.68,124.68,115.76,103.05,83.95,81.05,106.26,137.27,135.69,126.89,139.66,117.34,85.95,87.46,118.02,149.27,133.44,166.98,130.64,187.36,138.7,120.1,116.09,100.2,105.53,142.9,71.65,159.6,198.68,153.15
2024-04-11,114.86,125.22,115.35,95.06,98.8,150.6,186.09,130.54,146.52,165.05,101.65,72.54,162.46,152.7,166.2,141.59,124.83,124.76,115.7,103.03,83.96,80.95,106.3,137.4,135.71,127.14,140.89,117.55,85.88,87.53,118.07,149.23,133.52,166.93,131.03,187.37,138.9,120.01,116.68,100.3,105.48,143.03,71.61,159.77,198.96,152.5
2024-04-12,114.83,125.2,115.21,94.88,98.8,150.64,185.82,130.61,146.52,165.28,101.7,72.52,162.61,152.31,166.32,141.51,124.7,124.71,115.96,102.91,84.02,80.86,106.35,137.51,135.7,127.08,141.01,117.55,85.76,87.36,118.05,149.09,133.53,166.83,131.27,187.27,139.08,119.96,116.39,100.25,105.42,142.96,71.64,159.99,199.08,151.79
2024-04-13,114.28,125.09,115.01,94.67,98.83,150.72,185.33,130.69,146.39,165.44,101.78,72.41,162.85,152.28,166.41,141.24,124.58,124.62,116.12,102.65,84.02,80.67,106.24,137.55,135.65,126.85,142.05,117.44,85.51,87.25,117.9,148.93,133.44,166.5,131.49,187.1,139.12,119.82,116.04,100.1,105.23,142.93,71.61,160.2,199.66,151.1
2024-04-14,113.75,125.01,114.86,94.47,98.92,150.74,184.88,130.76,146.33,165.66,101.85,72.35,163.08,151.82,166.53,141.06,124.39,124.54,116.33,102.49,84.06,80.55,106.29,137.64,135.65,126.7,142.08,117.35,85.32,87.13,117.82,148.86,133.44,166.22,131.76,187.1,139.32,119.66,115.73,100.0,105.12,142.76,71.63,160.48,200.19,150.43
2024-04-15,113.25,124.93,114.68,94.32,99.03,150.81,184.46,130.81,146.26,165.84,101.89,72.28,163.3,151.3,166.74,140.89,124.16,124.45,116.5,102.35,84.09,80.43,106.35,137.71,135.65,126.53,142.26,117.23,85.16,87.01,117.66,148.72,133.38,165.89,132.36,186.96,139.5,119.47,115.45,99.92,105.01,142.68,71.65,160.55,200.7,149.71
2024-04-16,112.46,124.28,114.52,94.13,99.07,150.97,184.02,130.81,146.2,165.9,101.86,72.25,163.44,150.71,166.94,140.61,123.93,124.27,116.38,102.2,84.08,80.27,106.27,137.71,135.58,126.3,142.36,116.84,85.0,86.79,117.56,148.53,133.35,165.76,132.58,186.75,139.64,119.38,114.97,99.84,104.91,142.5,71.63,160.69,201.19,149.04
2024-04-17,111.68,123.61,114.35,94.03,99.27,151.18,183.45,130.75,146.15,165.95,101.83,72.18,163.52,149.99,167.09,140.21,123.68,124.07,116.31,102.06,83.95,80.14,105.99,137.64,135.43,126.05,141.88,116.45,84.92,86.67,117.47,148.38,133.3,165.55,132.88,186.44,139.71,119.28,114.56,99.74,104.75,142.2,71.58,160.95,201.23,148.47
2024-04-18,110.79,122.81,114.02,93.94,99.28,151.5,182.79,130.69,146.07,165.91,101.77,72.1,163.58,149.55,167.32,139.65,123.18,123.82,115.8,101.91,83.8,79.96,105.78,137.46,135.32,125.74,141.41,116.21,84.82,86.51,117.32,148.15,133.14,165.35,132.68,186.52,139.64,119.24,114.09,99.59,104.62,141.99,71.44,161.21,200.88,148.62
2024-04-19,109.9,122.02,113.75,93.82,99.13,151.77,182.09,130.73,145.97,165.96,101.7,71.98,163.64,148.82,167.56,139.32,122.99,123.64,115.11,101.77,83.67,79.78,105.59,137.28,135.13,125.53,140.43,116.04,84.76,86.47,117.27,148.03,133.03,165.24,132.42,186.86,139.57,119.18,113.94,99.47,104.68,141.88,71.29,161.51,200.8,148.69
2024-04-20,109.31,121.09,113.23,93.44,98.56,152.0,181.34,130.73,145.83,165.89,101.53,71.8,163.55,148.88,167.59,138.77,122.89,123.4,114.46,101.48,83.4,79.47,105.1,137.0,134.82,125.14,138.55,115.83,84.62,86.14,116.99,147.68,132.77,165.31,132.01,186.72,139.21,118.98,113.8,99.27,104.26,141.58,70.93,161.8,200.62,148.67
2024-04-21,108.93,120.32,112.85,93.35,98.25,152.27,180.78,130.77,145.76,165.91,101.47,71.74,163.51,148.97,167.85,138.44,122.87,123.25,113.88,101.38,83.28,79.33,104.85,136.85,134.73,124.86,137.96,115.53,84.61,86.04,116.89,147.57,132.62,165.39,131.7,187.02,139.1,119.01,113.52,99.14,104.29,141.53,70.7,162.15,200.6,148.69
2024-04-22,108.54,119.56,112.43,93.22,97.93,152.53,180.17,130.87,145.7,165.88,101.45,71.66,163.44,149.1,168.07,138.07,122.94,123.13,113.45,101.32,83.17,79.19,104.62,136.71,134.65,124.62,137.07,115.31,84.61,85.87,116.87,147.51,132.51,165.46,131.45,187.39,139.03,119.04,113.31,99.06,104.33,141.34,70.49,162.75,200.57,148.91
2024-04-23,108.46,119.38,112.09,93.17,97.7,152.66,179.44,130.98,145.63,165.91,101.48,71.59,163.57,149.08,168.32,137.63,122.97,123.11,113.01,101.26,83.14,79.08,104.46,136.6,134.6,124.36,136.77,115.58,84.63,85.8,116.87,147.53,132.38,165.65,131.15,187.87,138.98,119.0,113.32,98.99,104.37,141.28,70.34,163.3,200.44,149.0
2024-04-24,108.33,119.16,111.74,93.16,97.42,152.67,178.87,131.05,145.51,165.96,101.47,71.54,163.61,148.84,168.63,137.45,122.93,123.04,112.45,101.06,83.12,78.89,104.37,136.49,134.5,124.13,136.33,115.8,84.56,85.64,116.87,147.56,132.27,165.86,130.71,188.41,138.94,118.93,113.23,98.89,104.37,141.11,70.11,163.61,200.31,149.08
2024-04-25,108.41,119.25,111.55,93.16,97.34,152.75,178.71,131.13,145.48,166.15,101.52,71.46,163.55,148.58,168.94,137.43,123.24,123.08,112.46,100.93,83.2,78.82,104.37,136.57,134.56,124.23,136.0,115.83,84.46,85.46,116.96,147.67,132.2,165.98,130.99,188.55,139.02,118.94,113.28,98.87,104.52,141.05,69.98,163.88,200.36,149.5
2024-04-26,108.48,119.32,111.37,92.85,97.34,152.87,178.47,131.21,145.48,166.08,101.61,71.32,163.6,148.65,169.21,137.16,123.46,123.06,112.95,100.82,83.15,78.78,104.27,136.67,134.62,124.32,136.35,115.5,84.38,85.29,116.9,147.69,132.11,166.1,131.2,188.46,139.09,118.91,113.28,98.9,104.32,140.97,69.79,164.08,200.26,149.44
2024-04-27,108.74,119.59,111.46,92.78,97.8,153.01,178.48,131.33,145.57,166.27,101.75,71.36,163.78,148.39,169.65,137.23,123.57,123.2,113.53,100.96,83.25,78.92,104.46,136.95,134.97,124.6,136.86,115.39,84.43,85.35,117.12,148.02,132.27,166.17,131.52,188.92,139.5,119.01,113.45,99.05,104.69,140.97,69.9,164.31,200.25,149.72
2024-04-28,108.78,119.71,111.4,92.5,97.91,153.2,178.27,131.38,145.52,166.3,101.81,71.22,163.92,148.22,169.93,136.99,123.66,123.23,113.91,100.87,83.22,78.88,104.38,137.05,135.11,124.71,137.33,115.32,84.36,85.21,117.15,148.08,132.22,166.2,131.78,188.82,139.55,118.91,113.72,99.11,104.71,140.89,69.87,164.51,200.05,149.95
2024-04-29,108.81,119.85,111.34,92.22,98.13,153.46,178.06,131.42,145.48,166.46,101.88,71.05,164.13,148.12,170.27,136.79,123.71,123.27,114.25,100.78,83.18,78.83,104.32,137.17,135.27,124.82,137.98,115.32,84.29,85.16,117.14,148.08,132.19,166.3,131.98,188.71,139.59,118.82,113.92,99.04,104.74,140.91,69.81,164.71,199.95,149.99
2024-04-30,108.79,119.9,111.31,92.19,98.37,153.61,178.03,131.4,145.46,166.59,101.91,70.87,164.21,148.16,170.48,136.86,123.57,123.18,114.56,100.68,83.03,78.77,104.34,137.27,135.4,124.91,138.1,114.59,84.18,85.07,117.09,148.1,132.17,166.26,132.03,188.56,139.62,118.72,113.96,99.03,104.61,140.7,69.77,164.81,200.0,150.11
2024-05-01,108.67,119.91,111.22,92.13,98.46,153.77,177.85,131.29,145.4,166.5,101.91,70.69,164.26,147.26,170.67,136.75,123.53,122.98,114.87,100.62,82.91,78.72,104.35,137.3,135.44,124.59,136.45,113.79,84.14,85.08,116.96,148.03,132.13,166.14,132.04,188.39,139.51,118.64,113.55,98.99,104.54,140.61,69.75,164.92,199.84,146.76
2024-05-02,108.43,119.8,111.11,92.02,98.57,153.72,177.49,131.19,145.22,166.21,101.84,70.51,164.34,146.31,170.65,136.59,123.14,122.77,115.06,100.38,82.69,78.56,104.39,137.28,135.26,124.49,134.76,113.19,84.08,85.07,116.74,147.93,132.04,166.05,131.8,188.25,139.34,118.47,113.56,98.94,104.34,140.42,69.67,165.03,199.84,146.53
2024-05-03,108.25,119.72,110.98,92.25,98.72,153.61,177.17,131.06,145.07,166.1,101.74,70.43,164.5,145.34,170.65,136.41,122.88,122.64,114.84,100.2,82.53,78.36,104.39,137.25,135.2,124.46,133.19,113.0,83.98,85.16,116.63,147.95,132.06,165.94,131.58,188.24,139.19,118.43,113.67,98.91,104.28,140.3,69.63,165.23,199.85,146.81
2024-05-04,108.0,119.64,110.8,92.52,98.43,153.49,176.7,130.91,144.97,165.92,101.71,70.34,164.65,144.34,170.64,136.16,122.63,122.47,114.62,100.0,82.38,78.22,104.48,137.17,135.12,124.4,131.6,112.73,83.88,85.23,116.46,147.78,131.99,165.86,131.34,188.22,139.03,118.41,113.68,98.88,104.07,140.28,69.56,165.37,199.78,146.85
2024-05-05,107.82,119.61,110.62,92.76,98.26,153.32,176.31,130.82,144.91,165.78,101.68,70.31,164.79,143.31,170.55,136.02,122.27,122.32,114.54,99.86,82.22,78.11,104.6,137.14,135.08,124.39,130.1,112.5,83.8,85.3,116.35,147.69,132.03,165.82,131.14,188.27,138.93,118.43,113.72,98.9,103.88,140.2,69.5,165.5,199.85,146.94
2024-05-06,107.63,119.56,110.48,93.02,98.03,153.11,176.03,130.69,144.84,165.62,101.65,70.32,164.89,142.21,170.44,135.89,122.02,122.16,114.42,99.7,82.08,78.02,104.75,137.12,135.01,124.37,128.57,111.99,83.7,85.35,116.29,147.67,132.09,165.78,131.03,188.38,138.88,118.47,113.62,98.98,103.72,140.17,69.48,165.62,199.88,147.06
2024-05-07,107.5,119.58,110.27,92.96,97.75,153.07,175.79,130.73,144.76,165.48,101.69,70.38,165.01,141.18,170.39,135.43,122.13,122.16,114.51,99.53,81.98,77.95,104.8,137.18,135.0,124.44,127.15,112.32,83.74,85.38,116.24,147.62,132.12,165.74,131.15,188.48,138.82,118.53,113.75,98.93,103.72,140.28,69.48,165.72,199.88,147.17
2024-05-08,107.53,119.69,110.12,93.04,97.56,153.04,175.53,130.92,144.79,165.52,101.76,70.54,165.18,142.65,170.3,135.22,122.13,122.32,114.71,99.49,81.96,77.95,104.89,137.33,135.11,124.92,127.89,112.46,83.83,85.4,116.27,147.6,132.16,165.8,131.28,188.34,138.83,118.56,114.26,99.09,103.81,140.48,69.53,165.91,200.06,150.74
2024-05-09,107.58,119.74,110.01,93.54,97.45,153.13,175.33,131.11,144.84,165.62,101.86,70.72,165.42,144.23,170.29,135.02,122.39,122.44,114.72,99.54,81.89,78.07,104.91,137.45,135.29,124.97,128.55,112.47,83.96,85.46,116.35,147.5,132.24,165.86,131.36,188.24,138.83,118.69,114.23,99.2,103.69,140.56,69.63,166.1,200.12,150.8
2024-05-10,107.61,119.82,109.86,93.55,97.4,153.19,175.13,131.36,144.86,165.78,102.03,70.93,165.53,145.79,170.26,134.95,122.55,122.54,114.98,99.59,81.9,78.21,104.91,137.53,135.49,124.7,129.16,112.45,84.13,85.58,116.44,147.4,132.3,165.94,131.46,188.08,138.75,118.76,114.22,99.32,103.78,140.59,69.81,166.18,200.21,149.75
2024-05-11,107.63,119.87,109.78,93.48,97.78,153.22,175.08,131.59,144.74,165.88,102.09,71.19,165.47,147.29,170.3,135.01,122.66,122.64,115.13,99.57,81.87,78.22,104.78,137.6,135.58,124.39,129.6,112.52,84.3,85.77,116.57,147.38,132.31,166.03,131.6,187.92,138.65,118.71,114.29,99.46,103.85,140.62,69.93,166.21,200.32,148.71
2024-05-12,107.58,119.88,109.68,93.46,98.03,153.2,174.93,131.78,144.64,165.95,102.1,71.55,165.4,148.8,170.24,135.01,122.88,122.7,115.26,99.56,81.85,78.25,104.65,137.62,135.74,124.0,130.23,112.51,84.44,85.95,116.65,147.35,132.31,166.07,131.68,187.84,138.55,118.75,114.13,99.45,103.91,140.64,70.07,166.2,200.41,147.63
2024-05-13,107.51,119.88,109.56,93.43,98.19,153.16,174.69,131.94,144.55,165.95,102.09,71.9,165.28,150.25,170.14,134.97,122.95,122.79,115.29,99.53,81.8,78.28,104.48,137.64,135.91,123.56,130.88,112.75,84.6,86.12,116.69,147.28,132.27,166.09,131.73,187.71,138.44,118.75,114.28,99.52,103.9,140.53,70.2,166.2,200.49,146.53
2024-05-14,107.41,119.85,109.48,93.39,98.36,152.94,174.52,132.05,144.42,165.9,102.08,72.21,165.1,151.67,170.04,135.31,122.91,122.81,115.24,99.57,81.77,78.3,104.33,137.58,136.05,123.09,131.56,112.68,84.73,86.27,116.74,147.19,132.24,166.02,131.71,187.59,138.27,118.76,114.31,99.68,103.85,140.38,70.32,166.23,200.54,145.31
2024-05-15,107.33,119.79,109.38,93.21,98.58,152.74,174.57,132.13,144.27,165.77,102.0,72.47,164.88,150.63,170.01,135.48,122.75,122.71,115.1,99.6,81.76,78.4,104.18,137.53,136.22,122.58,131.76,112.6,84.6,86.34,116.79,147.11,132.22,165.83,131.63,187.82,138.16,118.85,114.06,99.7,103.72,140.25,70.49,166.28,200.55,144.32
2024-05-16,107.22,119.68,109.24,92.65,98.69,152.57,174.66,132.21,144.03,165.69,101.91,72.65,164.57,149.38,169.98,135.75,122.59,122.6,115.21,99.65,81.74,78.44,104.05,137.43,136.38,122.1,131.99,112.68,84.42,86.36,116.76,147.02,132.17,165.62,131.67,187.97,138.12,118.89,113.96,99.69,103.85,140.22,70.58,166.33,200.5,143.21
2024-05-17,107.07,119.54,108.99,92.58,98.79,152.35,174.82,132.06,143.7,165.48,101.68,72.74,164.24,148.15,169.94,135.9,122.29,122.44,114.86,99.62,81.62,78.45,103.89,137.24,136.42,121.85,132.11,112.56,84.17,86.18,116.65,147.03,132.19,165.48,132.02,188.22,138.03,118.83,113.76,99.59,103.7,140.15,70.6,166.44,200.49,143.25
2024-05-18,106.53,119.04,108.4,92.29,97.97,152.03,174.42,131.81,143.2,164.92,101.23,72.41,163.92,146.85,169.22,135.32,121.78,121.95,114.36,99.36,81.15,78.24,103.05,136.71,135.83,121.21,131.96,112.09,83.6,85.3,116.12,146.51,131.87,165.36,132.14,187.87,137.37,118.45,113.17,99.19,102.78,139.55,70.35,166.17,200.26,143.2
2024-05-19,105.79,118.37,107.74,91.76,96.88,151.67,173.77,131.39,142.4,164.15,100.65,71.75,163.59,145.45,168.44,134.42,121.07,121.26,113.67,98.85,80.53,77.85,101.99,135.98,134.9,120.23,131.37,111.37,82.85,84.17,115.29,145.59,131.25,165.11,132.06,186.91,136.37,117.78,112.54,98.71,101.47,138.87,69.95,165.77,199.81,142.97
2024-05-20,105.05,117.71,107.07,91.2,95.85,151.23,173.08,131.0,141.6,163.38,100.01,71.09,163.21,144.08,167.6,133.52,120.43,120.58,113.0,98.34,79.9,77.44,100.92,135.22,133.94,119.3,130.74,110.75,82.1,83.01,114.44,144.68,130.65,164.83,131.98,185.99,135.33,117.12,111.83,98.14,100.19,138.27,69.54,165.36,199.28,142.7
2024-05-21,104.33,117.1,106.42,90.82,94.95,150.72,172.31,130.51,140.88,162.69,99.39,70.41,162.82,142.58,166.68,132.47,119.9,119.91,112.39,97.78,79.26,77.05,99.87,134.56,132.98,118.44,129.9,110.13,81.31,81.89,113.6,143.84,130.11,164.53,132.0,185.11,134.33,116.43,111.15,97.53,98.95,137.6,69.07,164.91,198.84,142.64
2024-05-22,104.23,116.98,106.07,91.02,95.1,150.34,172.12,130.25,140.64,162.43,99.19,70.27,162.55,142.38,166.41,132.09,119.81,119.8,112.13,97.83,79.0,77.09,99.61,134.37,132.82,118.26,129.55,110.26,81.16,81.54,113.36,143.66,130.07,164.53,132.37,184.9,134.12,116.22,111.2,97.39,98.56,137.43,68.96,164.75,198.79,142.56
2024-05-23,104.18,116.91,105.82,91.19,95.26,149.91,171.88,130.0,140.51,162.12,99.02,70.24,162.35,142.41,166.15,131.57,119.68,119.68,111.79,97.87,78.84,77.26,99.35,134.24,132.65,118.12,129.28,109.98,81.05,81.25,113.2,143.6,130.11,164.55,132.69,185.0,133.91,116.18,111.21,97.29,98.12,137.3,68.95,164.63,198.82,142.65
2024-05-24,104.15,116.8,105.69,91.41,95.35,149.44,171.56,129.9,140.48,161.84,98.91,70.24,161.9,142.39,165.86,131.18,119.72,119.59,111.46,97.82,78.72,77.42,99.13,134.2,132.41,118.02,129.01,109.86,80.99,81.06,113.06,143.36,129.99,164.46,132.66,184.98,133.77,116.12,111.31,97.27,97.75,137.1,68.97,164.44,198.76,142.61
2024-05-25,104.56,117.02,106.01,91.81,96.29,149.04,171.59,129.9,140.62,161.9,99.08,70.61,161.75,142.45,166.25,131.43,119.95,119.8,111.33,98.1,78.97,77.89,99.61,134.51,132.8,118.43,129.09,109.77,81.27,81.42,113.43,143.77,130.27,164.33,133.0,185.58,134.21,116.48,111.56,97.5,98.26,137.38,69.28,164.6,198.93,142.52
2024-05-26,105.17,117.39,106.41,92.43,97.54,148.66,171.89,130.05,141.07,162.18,99.37,71.17,161.61,142.58,166.76,131.93,120.31,120.23,111.37,98.57,79.35,78.44,100.27,135.02,133.44,119.15,129.31,110.18,81.69,81.98,114.09,144.54,130.81,164.33,133.48,186.56,134.97,117.02,112.14,97.9,99.1,137.73,69.72,164.87,199.25,142.63
2024-05-27,105.79,117.77,106.8,93.09,98.8,148.34,172.24,130.21,141.49,162.45,99.74,71.76,161.52,142.72,167.3,132.44,120.65,120.63,111.42,99.06,79.75,79.03,100.94,135.56,134.11,119.86,129.58,110.39,82.14,82.61,114.76,145.3,131.34,164.34,133.95,187.56,135.78,117.58,112.59,98.27,99.94,138.05,70.16,165.12,199.62,142.78
2024-05-28,106.37,118.0,107.14,93.51,99.84,147.92,172.46,130.36,141.77,162.55,100.04,72.35,161.21,142.8,167.74,132.71,120.77,120.92,111.68,99.52,80.13,79.55,101.49,135.94,134.67,120.35,130.03,110.53,82.51,83.2,115.35,145.96,131.78,164.38,134.27,188.46,136.49,118.1,112.76,98.57,100.75,138.32,70.6,165.36,199.81,142.82
2024-05-29,106.12,117.61,107.15,93.36,99.76,147.29,171.85,130.18,141.45,162.16,99.74,72.23,160.87,142.65,167.43,132.39,120.58,120.7,111.5,99.27,79.99,79.52,101.21,135.75,134.35,120.02,129.94,110.23,82.31,83.05,115.24,145.83,131.6,163.88,134.13,188.55,136.22,118.03,112.52,98.42,100.61,137.92,70.56,165.27,199.44,142.42
2024-05-30,105.81,117.2,107.04,93.24,99.61,146.7,171.38,129.96,141.13,161.86,99.54,72.12,160.68,142.47,167.16,132.08,120.42,120.49,111.17,99.07,79.82,79.32,100.82,135.55,134.06,120.07,129.81,110.11,82.09,82.92,115.09,145.69,131.38,163.47,134.01,188.49,135.96,117.82,112.19,98.21,100.44,137.41,70.45,165.25,199.11,142.25
2024-05-31,105.53,116.82,106.98,93.04,99.44,146.18,170.92,129.72,140.74,161.62,99.35,71.96,160.73,142.26,166.79,131.74,120.12,120.26,111.12,98.92,79.68,79.15,100.43,135.35,133.86,120.1,129.57,109.92,81.83,82.72,114.99,145.65,131.17,163.11,133.98,188.47,135.69,117.68,111.8,98.12,100.27,136.79,70.33,165.03,198.74,142.19
2024-06-01,105.38,116.46,106.74,92.79,99.25,145.44,170.54,129.46,140.42,161.33,99.16,71.83,160.53,141.49,166.4,131.43,119.84,120.04,111.13,98.75,79.55,78.95,100.13,135.11,133.69,120.12,128.51,109.83,81.55,82.62,114.84,145.55,130.93,162.75,133.74,188.48,135.39,117.48,111.4,98.05,100.1,136.25,70.25,164.96,198.48,142.16
2024-06-02,105.18,116.03,106.43,92.45,99.03,144.8,170.03,129.17,139.99,160.93,98.96,71.7,160.29,140.79,165.96,131.06,119.66,119.76,111.09,98.5,79.43,78.81,99.77,134.82,133.42,120.04,127.43,109.6,81.26,82.51,114.67,145.44,130.66,162.38,133.5,188.5,134.95,117.23,110.89,97.86,99.81,135.62,70.13,164.88,198.19,142.05
2024-06-03,104.98,115.62,106.2,92.12,98.79,144.16,169.56,128.86,139.59,160.56,98.75,71.55,160.1,140.16,165.51,130.68,119.43,119.52,110.73,98.24,79.31,78.66,99.44,134.54,133.19,119.96,126.31,109.55,80.94,82.39,114.43,145.28,130.38,162.04,133.22,188.43,134.47,116.99,110.52,97.78,99.5,135.04,70.03,164.85,197.95,142.04
2024-06-04,104.84,115.37,105.97,91.86,98.57,143.76,169.2,128.67,139.24,160.38,98.56,71.46,160.12,139.68,165.24,130.3,119.28,119.35,110.44,98.08,79.22,78.56,99.19,134.37,133.25,120.08,125.5,109.43,80.71,82.33,114.32,145.23,130.16,161.82,132.99,188.39,134.07,116.83,110.09,97.83,99.27,134.61,69.98,164.97,197.79,142.09
2024-06-05,104.82,115.3,105.75,91.59,98.3,143.41,169.06,128.53,139.0,160.33,98.57,71.43,160.14,139.47,165.02,129.99,119.04,119.28,110.09,98.03,79.24,78.56,98.95,134.3,133.39,120.47,125.3,109.51,80.57,82.14,114.31,145.34,129.98,161.96,132.99,188.3,133.86,116.71,109.81,97.9,99.13,134.24,70.06,165.16,197.95,142.36
2024-06-06,104.83,115.31,105.58,91.32,98.06,143.08,168.81,128.39,138.74,160.26,98.48,71.34,160.02,139.36,164.73,129.65,118.91,119.22,109.86,97.9,79.33,78.66,98.8,134.28,133.56,120.63,125.23,109.44,80.45,81.93,114.37,145.51,129.96,162.09,133.0,188.3,133.64,116.56,109.45,98.0,98.98,133.91,70.18,165.33,198.09,142.43
2024-06-07,104.83,115.4,105.33,90.81,97.91,142.79,168.7,128.27,138.6,160.14,98.37,71.31,160.03,139.3,164.57,129.37,118.89,119.22,109.5,97.85,79.43,78.83,98.73,134.29,133.78,120.94,125.77,109.59,80.4,81.84,114.47,145.64,130.08,162.31,132.74,188.35,133.5,116.47,109.2,97.98,98.79,133.76,70.3,165.78,198.34,142.46
2024-06-08,104.85,115.5,105.15,90.41,97.75,142.69,168.72,128.21,138.44,160.11,98.37,71.35,160.07,140.09,164.33,129.03,118.9,119.29,109.07,97.88,79.54,79.05,98.67,134.44,134.1,121.31,127.32,109.7,80.47,81.73,114.61,145.77,130.21,162.62,132.68,188.41,133.45,116.52,109.11,98.21,98.68,133.54,70.37,166.12,198.49,142.41
2024-06-09,104.87,115.65,105.08,90.03,97.33,142.61,168.83,128.08,138.38,160.16,98.38,71.34,160.16,140.83,164.17,128.78,118.86,119.38,108.67,98.02,79.63,79.27,98.75,134.61,134.55,121.71,128.79,109.72,80.57,81.68,114.72,145.89,130.32,162.92,132.65,188.5,133.49,116.59,109.01,98.55,98.59,133.47,70.48,166.5,198.71,142.48
2024-06-10,104.9,115.75,105.04,89.64,96.93,142.58,168.94,128.02,138.31,160.25,98.39,71.36,160.23,141.52,164.05,128.58,118.81,119.44,108.61,98.15,79.72,79.5,98.8,134.79,134.96,122.12,130.28,109.72,80.69,81.63,114.92,146.08,130.46,163.24,132.69,188.53,133.58,116.65,108.79,98.73,98.52,133.39,70.57,166.86,198.88,142.52
2024-06-11,104.92,115.78,104.98,89.51,96.56,142.47,169.02,127.99,138.24,160.29,98.38,71.34,160.28,141.96,163.93,128.36,118.76,119.51,108.26,98.19,79.84,79.76,98.89,134.93,135.21,122.48,131.38,109.86,80.75,81.63,115.05,146.14,130.59,163.49,132.79,188.72,133.58,116.71,108.99,98.7,98.44,133.3,70.62,167.2,199.33,142.51
