__typename,dateString,countryCode,countryName,sectorCode,sectorName,postingType,value
HiringLabSectoralPosting,2020-03-01,US,United States,arch,Architecture,TOTAL,100.43
HiringLabSectoralPosting,2020-03-01,US,United States,arts,Arts & Entertainment,TOTAL,97.84
HiringLabSectoralPosting,2020-03-01,US,United States,childcare,Childcare,TOTAL,98.63
HiringLabSectoralPosting,2020-03-01,US,United States,engcivil,Civil Engineering,TOTAL,100.63
HiringLabSectoralPosting,2020-03-01,US,United States,finance,Banking & Finance,TOTAL,105.56
HiringLabSectoralPosting,2020-03-02,US,United States,accounting,Accounting,TOTAL,102.94
HiringLabSectoralPosting,2020-03-02,US,United States,admin,Administrative Assistance,TOTAL,100.38
HiringLabSectoralPosting,2020-03-02,US,United States,arch,Architecture,TOTAL,100.4
HiringLabSectoralPosting,2020-03-02,US,United States,arts,Arts & Entertainment,TOTAL,98.22
HiringLabSectoralPosting,2020-03-02,US,United States,childcare,Childcare,TOTAL,98.54
HiringLabSectoralPosting,2020-03-02,US,United States,engcivil,Civil Engineering,TOTAL,100.74
HiringLabSectoralPosting,2020-03-02,US,United States,finance,Banking & Finance,TOTAL,105.81
HiringLabSectoralPosting,2020-03-03,US,United States,accounting,Accounting,TOTAL,103.58
HiringLabSectoralPosting,2020-03-03,US,United States,admin,Administrative Assistance,TOTAL,100.09
HiringLabSectoralPosting,2020-03-03,US,United States,arch,Architecture,TOTAL,100.38
HiringLabSectoralPosting,2020-03-03,US,United States,arts,Arts & Entertainment,TOTAL,98.37
HiringLabSectoralPosting,2020-03-03,US,United States,childcare,Childcare,TOTAL,98.6
HiringLabSectoralPosting,2020-03-03,US,United States,engcivil,Civil Engineering,TOTAL,100.79
HiringLabSectoralPosting,2020-03-03,US,United States,finance,Banking & Finance,TOTAL,106.09
HiringLabSectoralPosting,2020-03-04,US,United States,accounting,Accounting,TOTAL,103.7
HiringLabSectoralPosting,2020-03-04,US,United States,admin,Administrative Assistance,TOTAL,99.62
HiringLabSectoralPosting,2020-03-04,US,United States,arch,Architecture,TOTAL,100.42
HiringLabSectoralPosting,2020-03-04,US,United States,arts,Arts & Entertainment,TOTAL,98.55
HiringLabSectoralPosting,2020-03-04,US,United States,childcare,Childcare,TOTAL,98.7
HiringLabSectoralPosting,2020-03-04,US,United States,engcivil,Civil Engineering,TOTAL,100.79
HiringLabSectoralPosting,2020-03-04,US,United States,finance,Banking & Finance,TOTAL,106.21
HiringLabSectoralPosting,2020-03-05,US,United States,accounting,Accounting,TOTAL,103.64
HiringLabSectoralPosting,2020-03-05,US,United States,admin,Administrative Assistance,TOTAL,99.27
HiringLabSectoralPosting,2020-03-05,US,United States,arch,Architecture,TOTAL,100.43
